,Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
281,4 × 400 m relay,03:06.6s,Philippines,Asia,https://en.wikipedia.org/wiki/List_of_Filipino_records_in_athletics,PH,12.879721,121.774017,Male,PH,PHL,608.0,M. Pagalilavan,186.6
282,4 × 100 m relay,44.81s,Philippines,Asia,https://en.wikipedia.org/wiki/List_of_Filipino_records_in_athletics,PH,12.879721,121.774017,Female,PH,PHL,608.0,E. Luzon,44.81
283,4 × 400 m relay,03:40.9s,Philippines,Asia,https://en.wikipedia.org/wiki/List_of_Filipino_records_in_athletics,PH,12.879721,121.774017,Female,PH,PHL,608.0,E. Muros-Posadas,220.9
284,4 × 100 m relay,39.04s,Puerto Rico,Americas,https://en.wikipedia.org/wiki/List_of_Puerto_Rican_records_in_track_and_field,PR,18.220833,-66.590149,Male,PR,PRI,630.0,M. Amalbert,39.04
285,4 × 400 m relay,03:04.9s,Puerto Rico,Americas,https://en.wikipedia.org/wiki/List_of_Puerto_Rican_records_in_track_and_field,PR,18.220833,-66.590149,Male,PR,PRI,630.0,F. Martínez,184.9
286,4 × 100 m relay,43.43s,Puerto Rico,Americas,https://en.wikipedia.org/wiki/List_of_Puerto_Rican_records_in_track_and_field,PR,18.220833,-66.590149,Female,PR,PRI,630.0,B. Cruz,43.43
287,4 × 400 m relay,03:30.8s,Puerto Rico,Americas,https://en.wikipedia.org/wiki/List_of_Puerto_Rican_records_in_track_and_field,PR,18.220833,-66.590149,Female,PR,PRI,630.0,M. Castro,210.8
288,4 × 100 m relay,39.05s,Qatar,Asia,https://en.wikipedia.org/wiki/List_of_Qatari_records_in_athletics,QA,25.354826,51.183884,Male,QA,QAT,634.0,J. Abbas,39.05
289,4 × 400 m relay,03:00.6s,Qatar,Asia,https://en.wikipedia.org/wiki/List_of_Qatari_records_in_athletics,QA,25.354826,51.183884,Male,QA,QAT,634.0,A. Samba,180.6
290,4 × 100 m relay,50.73s,Qatar,Asia,https://en.wikipedia.org/wiki/List_of_Qatari_records_in_athletics,QA,25.354826,51.183884,Female,QA,QAT,634.0,R. Labidli,50.73
291,4 × 400 m relay,04:24.8s,Qatar,Asia,https://en.wikipedia.org/wiki/List_of_Qatari_records_in_athletics,QA,25.354826,51.183884,Female,QA,QAT,634.0,J. Janardhanan,264.8
292,4 × 100 m relay,39.18s,Romania,Europe,https://en.wikipedia.org/wiki/List_of_Romanian_records_in_athletics,RO,45.943161,24.96676,Male,RO,ROU,642.0,F: Homiuc,39.18
293,4 × 400 m relay,03:04.2s,Romania,Europe,https://en.wikipedia.org/wiki/List_of_Romanian_records_in_athletics,RO,45.943161,24.96676,Male,RO,ROU,642.0,V. Boboș,184.2
294,4 × 100 m relay,38.41s,Saint Kitts and Nevis,Americas,https://en.wikipedia.org/wiki/List_of_Saint_Kitts_and_Nevis_records_in_athletics,KN,17.357822,-62.782998,Male,KN,KNA,659.0,A. Adams,38.41
295,4 × 400 m relay,03:07.3s,Saint Kitts and Nevis,Americas,https://en.wikipedia.org/wiki/List_of_Saint_Kitts_and_Nevis_records_in_athletics,KN,17.357822,-62.782998,Male,KN,KNA,659.0,L. Inanga,187.3
296,4 × 100 m relay,40.47s,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670.0,J. Hamilton,40.47
297,4 × 400 m relay,03:06.5s,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670.0,E. Coombs,186.5
298,4 × 100 m relay,48.21s,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670.0,C. Francis,48.21
299,4 × 400 m relay,03:48.2s,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670.0,A. Richards,228.2
300,4 × 100 m relay,52.01s,Samoa,Oceania,https://en.wikipedia.org/wiki/List_of_Samoan_records_in_athletics,WS,-13.759029,-172.104629,Female,WS,WSM,882.0,T. Tavui,52.01
301,4 × 400 m relay,04:09.9s,Samoa,Oceania,https://en.wikipedia.org/wiki/List_of_Samoan_records_in_athletics,WS,-13.759029,-172.104629,Female,WS,WSM,882.0,F. Schwalger,249.9
302,4 × 100 m relay,41.63s,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Male,SM,SMR,674.0,A. Gasperoni,41.63
303,4 × 400 m relay,03:17.4s,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Male,SM,SMR,674.0,D. Canti,197.4
304,4 × 100 m relay,38.98s,Saudi Arabia,Asia,https://en.wikipedia.org/wiki/List_of_Saudi_Arabian_records_in_athletics,SA,23.885942,45.079162,Male,SA,SAU,682.0,K. Al-Saker,38.98
305,4 × 400 m relay,03:02.3s,Saudi Arabia,Asia,https://en.wikipedia.org/wiki/List_of_Saudi_Arabian_records_in_athletics,SA,23.885942,45.079162,Male,SA,SAU,682.0,I. M. Alsibyani,182.3
306,4 × 100 m relay,53.52s,Saudi Arabia,Asia,https://en.wikipedia.org/wiki/List_of_Saudi_Arabian_records_in_athletics,SA,23.885942,45.079162,Female,SA,SAU,682.0,R. A. Arish,53.52
307,4 × 100 m relay,39.36s,Senegal,Africa,https://en.wikipedia.org/wiki/List_of_Senegalese_records_in_athletics,SN,14.497401,-14.452362,Male,SN,SEN,686.0,O. Loum,39.36
308,4 × 400 m relay,03:00.6s,Senegal,Africa,https://en.wikipedia.org/wiki/List_of_Senegalese_records_in_athletics,SN,14.497401,-14.452362,Male,SN,SEN,686.0,T. Diarra,180.6
309,4 × 100 m relay,44.59s,Senegal,Africa,https://en.wikipedia.org/wiki/List_of_Senegalese_records_in_athletics,SN,14.497401,-14.452362,Female,SN,SEN,686.0,S. Ndiaye,44.59
310,4 × 400 m relay,03:28.0s,Senegal,Africa,https://en.wikipedia.org/wiki/List_of_Senegalese_records_in_athletics,SN,14.497401,-14.452362,Female,SN,SEN,686.0,A. Diop,208.0
311,4 × 100 m relay,39.79s,Serbia,Europe,https://en.wikipedia.org/wiki/List_of_Serbian_records_in_athletics,RS,44.016521,21.005859,Male,RS,SRB,688.0,M. Nikolić,39.79
312,4 × 400 m relay,02:59.9s,Serbia,Europe,https://en.wikipedia.org/wiki/List_of_Serbian_records_in_athletics,RS,44.016521,21.005859,Male,RS,SRB,688.0,D. Jovković,179.9
313,4 × 100 m relay,44.68s,Serbia,Europe,https://en.wikipedia.org/wiki/List_of_Serbian_records_in_athletics,RS,44.016521,21.005859,Female,RS,SRB,688.0,E. Pančić,44.68
314,4 × 400 m relay,03:34.6s,Serbia,Europe,https://en.wikipedia.org/wiki/List_of_Serbian_records_in_athletics,RS,44.016521,21.005859,Female,RS,SRB,688.0,Z. Barjaktarović,214.6
315,4 × 100 m relay,40.31s,Seychelles,Africa,https://en.wikipedia.org/wiki/List_of_Seychellois_records_in_athletics,SC,-4.679574,55.491977,Male,SC,SYC,690.0,S. Dodin,40.31
316,4 × 400 m relay,03:11.3s,Seychelles,Africa,https://en.wikipedia.org/wiki/List_of_Seychellois_records_in_athletics,SC,-4.679574,55.491977,Male,SC,SYC,690.0,J. Adam,191.3
317,4 × 100 m relay,47.75s,Seychelles,Africa,https://en.wikipedia.org/wiki/List_of_Seychellois_records_in_athletics,SC,-4.679574,55.491977,Female,SC,SYC,690.0,A. Khan,47.75
318,4 × 400 m relay,03:52.4s,Seychelles,Africa,https://en.wikipedia.org/wiki/List_of_Seychellois_records_in_athletics,SC,-4.679574,55.491977,Female,SC,SYC,690.0,R. Larue,232.4
319,4 × 100 m relay,38.91s,Sierra Leone,Africa,https://en.wikipedia.org/wiki/List_of_Sierra_Leonean_records_in_athletics,SL,8.460555,-11.779889,Male,SL,SLE,694.0,P. Lisk,38.91
320,4 × 400 m relay,03:10.5s,Sierra Leone,Africa,https://en.wikipedia.org/wiki/List_of_Sierra_Leonean_records_in_athletics,SL,8.460555,-11.779889,Male,SL,SLE,694.0,H. Dove-Edwin,190.5
321,4 × 100 m relay,47.45s,Sierra Leone,Africa,https://en.wikipedia.org/wiki/List_of_Sierra_Leonean_records_in_athletics,SL,8.460555,-11.779889,Female,SL,SLE,694.0,F. Bash-Koroma,47.45
322,4 × 400 m relay,03:57.2s,Sierra Leone,Africa,https://en.wikipedia.org/wiki/List_of_Sierra_Leonean_records_in_athletics,SL,8.460555,-11.779889,Female,SL,SLE,694.0,S. Bona,237.2
323,4 × 100 m relay,39.2s,Slovenia,Europe,https://en.wikipedia.org/wiki/List_of_Slovenian_records_in_athletics,SI,46.151241,14.995463,Male,SI,SVN,705.0,Rok Predanic,39.2
324,4 × 400 m relay,03:02.7s,Slovenia,Europe,https://en.wikipedia.org/wiki/List_of_Slovenian_records_in_athletics,SI,46.151241,14.995463,Male,SI,SVN,705.0,M. Kocuvan,182.7
325,4 × 100 m relay,43.91s,Slovenia,Europe,https://en.wikipedia.org/wiki/List_of_Slovenian_records_in_athletics,SI,46.151241,14.995463,Female,SI,SVN,705.0,A. Bikar,43.91
326,4 × 400 m relay,03:30.9s,Slovenia,Europe,https://en.wikipedia.org/wiki/List_of_Slovenian_records_in_athletics,SI,46.151241,14.995463,Female,SI,SVN,705.0,A. Zupin,210.9
327,4 × 100 m relay,41.55s,Solomon Islands,Oceania,https://en.wikipedia.org/wiki/List_of_Solomon_Islands_records_in_athletics,SB,-9.64571,160.156194,Male,SB,SLB,90.0,N. Kabitana,41.55
328,4 × 400 m relay,03:19.3s,Solomon Islands,Oceania,https://en.wikipedia.org/wiki/List_of_Solomon_Islands_records_in_athletics,SB,-9.64571,160.156194,Male,SB,SLB,90.0,G. Nimanima,199.3
329,4 × 100 m relay,51.11s,Solomon Islands,Oceania,https://en.wikipedia.org/wiki/List_of_Solomon_Islands_records_in_athletics,SB,-9.64571,160.156194,Female,SB,SLB,90.0,F. Liza,51.11
330,4 × 400 m relay,04:08.0s,Solomon Islands,Oceania,https://en.wikipedia.org/wiki/List_of_Solomon_Islands_records_in_athletics,SB,-9.64571,160.156194,Female,SB,SLB,90.0,J. Taurikeni,248.0
331,4 × 100 m relay,38.35s,South Africa,Africa,https://en.wikipedia.org/wiki/List_of_South_African_records_in_athletics,ZA,-30.559482,22.937506,Male,ZA,ZAF,710.0,H. Bruintjies,38.35
332,4 × 400 m relay,02:59.2s,South Africa,Africa,https://en.wikipedia.org/wiki/List_of_South_African_records_in_athletics,ZA,-30.559482,22.937506,Male,ZA,ZAF,710.0,O. Pistorius,179.2
333,4 × 100 m relay,43.25s,South Africa,Africa,https://en.wikipedia.org/wiki/List_of_South_African_records_in_athletics,ZA,-30.559482,22.937506,Female,ZA,ZAF,710.0,W. Hartman,43.25
334,4 × 400 m relay,03:28.5s,South Africa,Africa,https://en.wikipedia.org/wiki/List_of_South_African_records_in_athletics,ZA,-30.559482,22.937506,Female,ZA,ZAF,710.0,C. Semenya,208.5
335,4 × 100 m relay,38.46s,Spain,Europe,https://en.wikipedia.org/wiki/List_of_Spanish_records_in_athletics,ES,40.463667,-3.74922,Male,ES,ESP,724.0,E. Viles,38.46
336,4 × 400 m relay,03:00.5s,Spain,Europe,https://en.wikipedia.org/wiki/List_of_Spanish_records_in_athletics,ES,40.463667,-3.74922,Male,ES,ESP,724.0,I. Cañal,180.5
337,4 × 100 m relay,39.08s,Sri Lanka,Asia,https://en.wikipedia.org/wiki/List_of_Sri_Lankan_records_in_athletics,LK,7.873054,80.771797,Male,LK,LKA,144.0,H. Eashan,39.08
338,4 × 400 m relay,03:02.7s,Sri Lanka,Asia,https://en.wikipedia.org/wiki/List_of_Sri_Lankan_records_in_athletics,LK,7.873054,80.771797,Male,LK,LKA,144.0,M. Lanka,182.7
339,4 × 100 m relay,43.89s,Sri Lanka,Asia,https://en.wikipedia.org/wiki/List_of_Sri_Lankan_records_in_athletics,LK,7.873054,80.771797,Female,LK,LKA,144.0,S. Jayasinghe,43.89
340,4 × 400 m relay,03:35.1s,Sri Lanka,Asia,https://en.wikipedia.org/wiki/List_of_Sri_Lankan_records_in_athletics,LK,7.873054,80.771797,Female,LK,LKA,144.0,N. Ramanayaka,215.1
341,4 × 100 m relay,38.36s,Switzerland,Europe,https://en.wikipedia.org/wiki/List_of_Swiss_records_in_athletics,CH,46.818188,8.227512,Male,CH,CHE,756.0,P. Mancini,38.36
342,4 × 400 m relay,03:02.5s,Switzerland,Europe,https://en.wikipedia.org/wiki/List_of_Swiss_records_in_athletics,CH,46.818188,8.227512,Male,CH,CHE,756.0,L. Clerc,182.5
343,4 × 100 m relay,42.05s,Switzerland,Europe,https://en.wikipedia.org/wiki/List_of_Swiss_records_in_athletics,CH,46.818188,8.227512,Female,CH,CHE,756.0,R. Dietsche,42.05
344,4 × 400 m relay,03:25.9s,Switzerland,Europe,https://en.wikipedia.org/wiki/List_of_Swiss_records_in_athletics,CH,46.818188,8.227512,Female,CH,CHE,756.0,L. Sprunger,205.9
345,4 × 100 m relay,41.58s,Syria,Asia,https://en.wikipedia.org/wiki/List_of_Syrian_records_in_athletics,SY,34.802075,38.996815,Male,SY,SYR,760.0,B. Al-Terais,41.58
346,4 × 400 m relay,03:11.1s,Syria,Asia,https://en.wikipedia.org/wiki/List_of_Syrian_records_in_athletics,SY,34.802075,38.996815,Male,SY,SYR,760.0,M. A. Al-Ozon,191.1
347,4 × 100 m relay,47.5s,Syria,Asia,https://en.wikipedia.org/wiki/List_of_Syrian_records_in_athletics,SY,34.802075,38.996815,Female,SY,SYR,760.0,S. Youhanoun,47.5
348,4 × 400 m relay,03:49.5s,Syria,Asia,https://en.wikipedia.org/wiki/List_of_Syrian_records_in_athletics,SY,34.802075,38.996815,Female,SY,SYR,760.0,G. Mohammad,229.5
349,4 × 100 m relay,40.92s,Tanzania,Africa,https://en.wikipedia.org/wiki/List_of_Tanzanian_records_in_athletics,TZ,-6.369028,34.888822,Male,TZ,TZA,834.0,J. Kwimba,40.92
350,4 × 400 m relay,03:10.1s,Tanzania,Africa,https://en.wikipedia.org/wiki/List_of_Tanzanian_records_in_athletics,TZ,-6.369028,34.888822,Male,TZ,TZA,834.0,H. Ndee,190.1
351,4 × 100 m relay,46.43s,Tanzania,Africa,https://en.wikipedia.org/wiki/List_of_Tanzanian_records_in_athletics,TZ,-6.369028,34.888822,Female,TZ,TZA,834.0,R. Mfanya,46.43
352,4 × 400 m relay,03:53.7s,Tanzania,Africa,https://en.wikipedia.org/wiki/List_of_Tanzanian_records_in_athletics,TZ,-6.369028,34.888822,Female,TZ,TZA,834.0,L. John,233.7
353,4 × 100 m relay,37.62s,Trinidad and Tobago,Americas,https://en.wikipedia.org/wiki/List_of_Trinidad_and_Tobago_records_in_athletics,TT,10.691803,-61.222503,Male,TT,TTO,780.0,D. Brown,37.62
354,4 × 400 m relay,02:58.1s,Trinidad and Tobago,Americas,https://en.wikipedia.org/wiki/List_of_Trinidad_and_Tobago_records_in_athletics,TT,10.691803,-61.222503,Male,TT,TTO,780.0,J. Solomon,178.1
355,4 × 100 m relay,41.1s,Tunisia,Africa,https://en.wikipedia.org/wiki/List_of_Tunisian_records_in_athletics,TN,33.886917,9.537499,Male,TN,TUN,788.0,M. Belkhodja,41.1
356,4 × 400 m relay,03:05.2s,Tunisia,Africa,https://en.wikipedia.org/wiki/List_of_Tunisian_records_in_athletics,TN,33.886917,9.537499,Male,TN,TUN,788.0,R. Ghali,185.2
357,4 × 100 m relay,46.98s,Tunisia,Africa,https://en.wikipedia.org/wiki/List_of_Tunisian_records_in_athletics,TN,33.886917,9.537499,Female,TN,TUN,788.0,N. Abid,46.98
358,4 × 400 m relay,03:41.2s,Tunisia,Africa,https://en.wikipedia.org/wiki/List_of_Tunisian_records_in_athletics,TN,33.886917,9.537499,Female,TN,TUN,788.0,S. Najeh,221.2
359,4 × 100 m relay,37.98s,Turkey,Asia,https://en.wikipedia.org/wiki/List_of_Turkish_records_in_athletics,TR,38.963745,35.243322,Male,TR,TUR,792.0,E. Z. Barnes,37.98
360,4 × 400 m relay,03:02.2s,Turkey,Asia,https://en.wikipedia.org/wiki/List_of_Turkish_records_in_athletics,TR,38.963745,35.243322,Male,TR,TUR,792.0,H. Kılıç,182.2
361,4 × 100 m relay,44.71s,Turkey,Asia,https://en.wikipedia.org/wiki/List_of_Turkish_records_in_athletics,TR,38.963745,35.243322,Female,TR,TUR,792.0,S. Apak,44.71
362,4 × 400 m relay,03:33.1s,Turkey,Asia,https://en.wikipedia.org/wiki/List_of_Turkish_records_in_athletics,TR,38.963745,35.243322,Female,TR,TUR,792.0,S. Apak,213.1
363,4 × 100 m relay,40.69s,Turkmenistan,Asia,https://en.wikipedia.org/wiki/List_of_Turkmen_records_in_athletics,TM,38.969719,59.556278,Male,TM,TKM,795.0,G. Redzhepov,40.69
364,4 × 400 m relay,03:09.9s,Turkmenistan,Asia,https://en.wikipedia.org/wiki/List_of_Turkmen_records_in_athletics,TM,38.969719,59.556278,Male,TM,TKM,795.0,V. Bryzgin,189.9
365,4 × 100 m relay,46.74s,Turkmenistan,Asia,https://en.wikipedia.org/wiki/List_of_Turkmen_records_in_athletics,TM,38.969719,59.556278,Female,TM,TKM,795.0,M. Gokiyeva,46.74
366,4 × 400 m relay,03:41.5s,Turkmenistan,Asia,https://en.wikipedia.org/wiki/List_of_Turkmen_records_in_athletics,TM,38.969719,59.556278,Female,TM,TKM,795.0,N. Sergienko,221.5
367,4 × 100 m relay,41.21s,Turks and Caicos Islands,Americas,https://en.wikipedia.org/wiki/List_of_Turks_and_Caicos_Islands_records_in_athletics,TC,21.694025,-71.797928,Male,TC,TCA,796.0,C. Jennings,41.21
368,4 × 400 m relay,03:13.7s,Turks and Caicos Islands,Americas,https://en.wikipedia.org/wiki/List_of_Turks_and_Caicos_Islands_records_in_athletics,TC,21.694025,-71.797928,Male,TC,TCA,796.0,A. Garland,193.7
369,4 × 100 m relay,48.85s,Turks and Caicos Islands,Americas,https://en.wikipedia.org/wiki/List_of_Turks_and_Caicos_Islands_records_in_athletics,TC,21.694025,-71.797928,Female,TC,TCA,796.0,A. Guerrier,48.85
370,4 × 400 m relay,04:47.5s,Turks and Caicos Islands,Americas,https://en.wikipedia.org/wiki/List_of_Turks_and_Caicos_Islands_records_in_athletics,TC,21.694025,-71.797928,Female,TC,TCA,796.0,L. Forbes,287.5
371,4 × 100 m relay,39.67s,Uganda,Africa,https://en.wikipedia.org/wiki/List_of_Ugandan_records_in_athletics,UG,1.373333,32.290275,Male,UG,UGA,800.0,M. Musonge,39.67
372,4 × 400 m relay,03:02.1s,Uganda,Africa,https://en.wikipedia.org/wiki/List_of_Ugandan_records_in_athletics,UG,1.373333,32.290275,Male,UG,UGA,800.0,J. Goville,182.1
373,4 × 100 m relay,45.84s,Uganda,Africa,https://en.wikipedia.org/wiki/List_of_Ugandan_records_in_athletics,UG,1.373333,32.290275,Female,UG,UGA,800.0,F. Kyakutema,45.84
374,4 × 400 m relay,03:34.4s,Uganda,Africa,https://en.wikipedia.org/wiki/List_of_Ugandan_records_in_athletics,UG,1.373333,32.290275,Female,UG,UGA,800.0,F. Kyakutema,214.4
375,4 × 100 m relay,39.85s,United Arab Emirates,Asia,https://en.wikipedia.org/wiki/List_of_Emirati_records_in_athletics,AE,23.424076,53.847818,Male,AE,ARE,784.0,A. S. Al-Saabi,39.85
376,4 × 400 m relay,03:09.2s,United Arab Emirates,Asia,https://en.wikipedia.org/wiki/List_of_Emirati_records_in_athletics,AE,23.424076,53.847818,Male,AE,ARE,784.0,H. A. O. Shirook,189.2
377,4 × 100 m relay,39.89s,U.S. Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_United_States_Virgin_Islands_records_in_track_and_field,VI,18.335765,-64.896335,Male,VI,VIR,850.0,A. Durant,39.89
378,4 × 400 m relay,03:07.1s,U.S. Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_United_States_Virgin_Islands_records_in_track_and_field,VI,18.335765,-64.896335,Male,VI,VIR,850.0,C. Dascent,187.1
379,4 × 100 m relay,39.7s,Uzbekistan,Asia,https://en.wikipedia.org/wiki/List_of_Uzbekistani_records_in_athletics,UZ,41.377491,64.585262,Male,UZ,UZB,860.0,S. Pavlov,39.7
380,4 × 400 m relay,03:05.2s,Uzbekistan,Asia,https://en.wikipedia.org/wiki/List_of_Uzbekistani_records_in_athletics,UZ,41.377491,64.585262,Male,UZ,UZB,860.0,I. Prokudin,185.2
381,4 × 100 m relay,43.82s,Uzbekistan,Asia,https://en.wikipedia.org/wiki/List_of_Uzbekistani_records_in_athletics,UZ,41.377491,64.585262,Female,UZ,UZB,860.0,M. Shmonina,43.82
382,4 × 400 m relay,03:33.1s,Uzbekistan,Asia,https://en.wikipedia.org/wiki/List_of_Uzbekistani_records_in_athletics,UZ,41.377491,64.585262,Female,UZ,UZB,860.0,I. Vorobyeva,213.1
383,4 × 100 m relay,39.01s,Venezuela,Americas,https://en.wikipedia.org/wiki/List_of_Venezuelan_records_in_athletics,VE,6.42375,-66.58973,Male,VE,VEN,862.0,J. Chirinos,39.01
384,4 × 400 m relay,03:00.8s,Venezuela,Americas,https://en.wikipedia.org/wiki/List_of_Venezuelan_records_in_athletics,VE,6.42375,-66.58973,Male,VE,VEN,862.0,A. Ramirez,180.8
385,4 × 100 m relay,43.53s,Venezuela,Americas,https://en.wikipedia.org/wiki/List_of_Venezuelan_records_in_athletics,VE,6.42375,-66.58973,Female,VE,VEN,862.0,N. Vargas,43.53
386,4 × 400 m relay,03:34.3s,Venezuela,Americas,https://en.wikipedia.org/wiki/List_of_Venezuelan_records_in_athletics,VE,6.42375,-66.58973,Female,VE,VEN,862.0,W. Álvarez,214.3
387,4 × 100 m relay,39.31s,Zambia,Africa,https://en.wikipedia.org/wiki/List_of_Zambian_records_in_athletics,ZM,-13.133897,27.849332,Male,ZM,ZMB,894.0,C. Hazemba,39.31
388,4 × 400 m relay,03:05.0s,Zambia,Africa,https://en.wikipedia.org/wiki/List_of_Zambian_records_in_athletics,ZM,-13.133897,27.849332,Male,ZM,ZMB,894.0,D. Mbewe,185.0
389,4 × 100 m relay,44.97s,Zambia,Africa,https://en.wikipedia.org/wiki/List_of_Zambian_records_in_athletics,ZM,-13.133897,27.849332,Female,ZM,ZMB,894.0,K. Mupopo,44.97
390,4 × 100 m relay,38.52s,Bahamas,Americas,https://en.wikipedia.org/wiki/List_of_Bahamian_records_in_athletics,BS,25.03428,-77.39628,Male,BS,BHS,44.0,A. Griffith,38.52
391,4 × 400 m relay,02:56.7s,Bahamas,Americas,https://en.wikipedia.org/wiki/List_of_Bahamian_records_in_athletics,BS,25.03428,-77.39628,Male,BS,BHS,44.0,C. Brown,176.7
392,4 × 100 m relay,41.92s,Bahamas,Americas,https://en.wikipedia.org/wiki/List_of_Bahamian_records_in_athletics,BS,25.03428,-77.39628,Female,BS,BHS,44.0,S. Fynes,41.92
393,4 × 400 m relay,03:26.4s,Bahamas,Americas,https://en.wikipedia.org/wiki/List_of_Bahamian_records_in_athletics,BS,25.03428,-77.39628,Female,BS,BHS,44.0,L. Clarke,206.4
394,4 × 100 m relay,38.89s,India,Asia,https://en.wikipedia.org/wiki/List_of_Indian_records_in_athletics,IN,20.593684,78.96288,Male,IN,IND,356.0,R. Molla,38.89
395,4 × 400 m relay,03:00.3s,India,Asia,https://en.wikipedia.org/wiki/List_of_Indian_records_in_athletics,IN,20.593684,78.96288,Male,IN,IND,356.0,M. Anas,180.3
396,4 × 100 m relay,43.37s,India,Asia,https://en.wikipedia.org/wiki/List_of_Indian_records_in_athletics,IN,20.593684,78.96288,Female,IN,IND,356.0,D. Chand,43.37
397,4 × 400 m relay,03:26.9s,India,Asia,https://en.wikipedia.org/wiki/List_of_Indian_records_in_athletics,IN,20.593684,78.96288,Female,IN,IND,356.0,R. Kaur,206.9
398,4 × 100 m relay,39.32s,Latvia,Europe,https://en.wikipedia.org/wiki/List_of_Latvian_records_in_athletics,LV,56.879635,24.603189,Male,LV,LVA,428.0,G. Muraasovs,39.32
399,4 × 400 m relay,03:04.3s,Latvia,Europe,https://en.wikipedia.org/wiki/List_of_Latvian_records_in_athletics,LV,56.879635,24.603189,Male,LV,LVA,428.0,S. Insakovs,184.3
400,4 × 100 m relay,44.41s,Latvia,Europe,https://en.wikipedia.org/wiki/List_of_Latvian_records_in_athletics,LV,56.879635,24.603189,Female,LV,LVA,428.0,I. Grigorjeva,44.41
401,4 × 400 m relay,03:30.2s,Latvia,Europe,https://en.wikipedia.org/wiki/List_of_Latvian_records_in_athletics,LV,56.879635,24.603189,Female,LV,LVA,428.0,A. Dundere,210.2
